,pT1,pT2,pT3,pT4
713,77.0,18.75,21.3125,20.5625
714,67.75,9.0625,15.1875,0.517578125
715,63.625,24.125,59.25,20.25
716,87.5,35.25,29.1875,12.8125
717,49.875,32.25,23.125,18.625
718,124.75,23.125,39.375,20.625
719,51.125,33.75,43.25,8.125
720,45.25,26.75,28.375,15.34375
721,39.625,18.3125,42.625,7.953125
722,38.125,25.6875,34.5,8.71875
723,60.75,8.375,40.0,5.265625
724,55.125,28.5625,30.3125,23.9375
725,57.375,11.75,24.5,8.21875
726,76.5,22.25,12.125,11.15625
727,55.125,54.875,22.6875,21.6875
728,46.75,43.75,40.125,24.25
729,72.75,43.375,39.0,15.28125
730,73.5,9.5625,46.125,22.6875
731,47.125,36.75,39.25,6.1875
732,73.25,25.625,25.3125,9.40625
733,83.75,22.9375,13.28125,8.875
734,69.0,18.625,23.625,9.6875
735,48.25,43.0,4.359375,3.8671875
736,48.375,13.25,24.3125,20.4375
737,76.0,25.4375,22.9375,13.375
738,57.875,42.0,23.8125,12.59375
739,31.75,25.5625,23.375,21.75
740,55.125,33.0,37.0,5.25
741,60.25,29.3125,24.75,10.84375
742,31.5,24.8125,31.3125,15.34375
743,40.5,38.25,52.0,8.0
744,71.75,23.8125,19.375,15.8125
745,37.875,28.5,17.8125,6.4375
746,40.5,38.375,24.75,21.0
747,22.25,21.0,45.125,3.4921875
748,43.5,19.375,25.1875,9.9375
749,70.5,20.25,19.25,9.40625
750,85.25,31.125,50.25,25.875
751,61.875,24.5,23.1875,11.84375
752,68.5,11.46875,9.65625,8.15625
753,61.0,56.625,25.5,16.625
754,43.25,35.375,26.75,12.34375
755,54.0,40.25,24.5,7.609375
756,35.875,29.375,25.125,21.375
757,71.5,35.5,11.375,6.65625
758,66.25,15.4375,19.75,19.6875
759,153.0,3.4921875,17.75,4.296875
760,52.5,5.75,46.25,18.0
761,43.25,24.4375,20.5,8.75
762,87.5,21.5625,9.15625,8.15625
763,59.375,33.5,24.5,5.65625
764,97.0,37.125,37.5,7.84375
765,63.125,17.75,32.5,15.1875
766,59.625,52.875,11.34375,4.921875
767,47.25,33.75,30.375,6.90625
768,60.5,10.25,21.25,16.8125
769,56.0,43.25,27.0625,12.0
770,19.875,17.9375,37.0,19.5625
771,55.0,33.875,20.1875,13.09375
772,35.375,5.21875,21.75,16.375
773,92.25,9.5,34.125,22.8125
774,101.0,20.1875,13.8125,13.0625
775,43.5,10.71875,48.125,12.0
776,59.0,33.25,41.5,30.0625
777,82.25,32.625,57.75,7.828125
778,76.5,44.5,78.5,63.75
779,58.125,23.75,27.625,14.1875
780,108.25,14.59375,32.375,24.0
781,45.75,33.75,26.8125,15.8125
782,63.875,41.375,34.625,10.5
783,60.75,29.75,19.375,13.8125
784,56.875,31.125,18.0625,12.0
785,45.75,41.375,40.875,1.890625
786,49.875,26.3125,44.125,19.1875
787,37.25,10.125,15.59375,13.125
788,66.25,24.25,35.0,11.375
789,60.0,47.625,11.1875,8.65625
790,44.5,36.25,25.6875,12.21875
791,43.375,17.8125,33.0,27.5625
792,48.125,14.96875,27.4375,21.75
793,51.0,24.1875,38.375,3.7578125
794,58.75,15.59375,24.5625,16.4375
795,70.0,38.5,22.75,10.84375
796,15.1875,9.65625,14.59375,11.53125
797,44.625,31.0,28.9375,9.625
798,50.625,11.59375,48.625,6.890625
799,45.625,23.125,46.375,7.28125
800,58.375,28.8125,20.125,14.0
801,54.375,27.3125,21.125,13.28125
802,80.75,14.90625,28.4375,18.0625
803,41.625,21.8125,25.3125,10.84375
804,61.25,57.625,17.0625,16.9375
805,100.75,52.875,28.625,13.375
806,40.0,14.125,29.6875,18.0625
807,67.75,18.5,17.8125,11.0
808,41.75,3.7578125,40.125,4.34375
809,86.25,19.3125,20.125,10.59375
810,31.1875,15.75,21.6875,16.8125
811,42.875,38.0,27.8125,14.40625
812,50.75,8.53125,19.5625,6.375
813,26.125,24.25,22.0625,12.53125
814,48.625,35.375,32.875,16.5
815,55.875,23.625,47.75,17.8125
816,32.625,23.5625,38.5,15.6875
817,45.875,32.125,21.1875,18.375
818,51.75,24.5625,21.6875,15.28125
819,90.25,28.0625,30.125,6.765625
820,37.375,22.6875,23.125,10.65625
821,49.375,36.0,44.125,12.34375
822,49.0,14.46875,25.6875,16.25
823,47.25,19.1875,33.75,20.8125
824,68.5,35.25,19.9375,13.1875
825,61.625,21.1875,42.0,14.78125
826,62.125,17.75,30.0,17.75
827,51.75,29.1875,37.25,3.4765625
828,47.625,18.875,33.125,11.28125
829,82.5,21.5,22.75,14.75
830,44.625,23.5625,22.125,13.625
831,50.75,11.5,17.625,17.0625
832,53.875,28.9375,36.875,10.53125
833,33.5,28.375,38.375,13.59375
834,45.0,41.25,37.375,18.75
835,83.75,70.75,34.25,3.1796875
836,44.125,28.25,13.0,8.40625
837,66.75,24.25,32.125,11.375
838,49.75,17.0625,29.3125,7.1875
839,93.0,17.3125,17.625,16.3125
840,50.375,31.6875,31.0,17.5625
841,47.5,25.875,33.5,15.53125
842,70.25,12.0,45.25,14.5625
843,42.625,30.75,30.625,6.796875
844,40.625,28.0,22.5,7.5
845,22.0625,18.25,48.0,19.4375
846,220.5,11.65625,11.875,10.0625
847,90.25,24.875,23.625,7.203125
848,70.25,33.5,47.25,7.0
849,53.125,37.375,21.6875,7.9375
850,70.25,27.1875,35.125,22.1875
851,50.5,31.3125,29.25,9.53125
852,78.25,21.1875,25.875,16.5
853,39.5,18.375,46.25,2.9296875
854,35.125,34.5,17.25,15.875
855,55.625,16.125,28.25,13.40625
856,184.5,6.453125,85.75,16.9375
857,62.125,14.40625,30.3125,12.28125
858,47.375,30.75,48.75,10.21875
859,46.125,40.25,50.0,12.3125
860,32.625,28.9375,28.1875,16.9375
861,65.75,32.5,12.8125,11.65625
862,35.625,28.75,36.125,16.125
863,49.5,30.875,22.6875,10.78125
864,53.625,9.78125,24.375,11.4375
865,36.75,15.78125,22.375,11.75
866,73.75,51.875,17.875,8.8125
867,51.125,33.875,22.0625,3.7109375
868,46.375,38.375,16.875,6.4375
869,120.25,22.375,10.84375,5.40625
870,56.875,15.28125,26.9375,8.90625
871,44.875,44.125,21.5,1.34375
872,42.625,26.9375,52.25,10.875
873,48.875,39.375,22.25,8.0
874,39.625,35.125,24.4375,22.6875
875,38.25,7.296875,21.6875,1.96484375
876,47.25,37.875,29.5625,27.0
877,53.75,32.75,23.125,19.0
878,42.0,33.625,18.9375,12.3125
879,30.6875,24.0,32.875,13.25
880,48.875,3.8828125,18.1875,8.53125
881,38.0,27.8125,21.75,15.40625
882,82.0,27.8125,15.375,15.09375
883,27.125,26.875,31.0625,12.09375
884,56.375,29.0625,23.6875,21.625
885,40.75,26.125,29.1875,22.0
886,61.5,18.625,23.4375,16.1875
887,51.875,24.875,22.625,9.6875
888,53.75,33.625,17.4375,12.53125
889,53.125,50.25,20.8125,11.1875
890,70.5,29.3125,42.625,8.84375
891,59.5,21.5,25.75,8.03125
892,64.25,39.0,27.1875,9.34375
893,56.0,21.5,8.375,6.984375
894,36.5,30.4375,39.375,12.21875
895,56.5,3.78125,34.625,9.875
896,48.5,26.6875,40.625,10.625
897,50.625,20.875,28.5,14.25
898,80.75,16.75,61.625,11.59375
899,38.875,26.25,18.125,4.046875
900,56.75,29.0625,17.875,13.78125
901,66.5,41.5,101.75,33.625
902,31.4375,30.125,33.625,3.1015625
903,78.0,13.46875,21.4375,16.625
904,63.75,13.34375,28.75,21.8125
905,77.5,14.71875,25.875,6.234375
906,57.25,21.5,13.4375,9.1875
907,31.625,27.625,44.75,15.625
908,57.375,27.4375,37.125,19.9375
909,39.625,19.625,38.75,19.5
910,34.25,19.875,20.9375,20.75
911,57.875,40.125,18.4375,14.5625
912,39.75,36.625,22.0625,19.6875
913,40.25,39.625,17.125,6.75
914,59.375,31.8125,43.875,15.15625
915,39.5,38.125,14.21875,6.875
916,48.75,25.375,43.875,13.09375
917,43.125,42.0,26.5,25.0625
918,43.25,1.4296875,29.0625,11.6875
919,48.875,18.5,19.4375,8.03125
920,63.875,28.875,22.1875,7.1875
921,85.25,31.5,13.0625,6.25
922,43.0,36.75,28.4375,23.875
923,49.625,21.3125,24.3125,23.6875
924,57.75,11.125,14.46875,6.328125
925,45.75,31.5625,20.4375,10.71875
926,46.375,39.5,20.5,10.0625
927,48.875,37.0,42.875,5.4375
928,80.0,16.5,52.75,43.875
929,46.0,36.75,35.75,1.90625
930,42.5,34.0,27.6875,14.0625
931,72.0,22.5625,20.9375,6.1875
932,46.125,41.0,17.375,1.73828125
933,77.0,28.0,33.0,8.75
934,74.0,29.1875,32.875,9.71875
935,70.5,33.125,24.875,9.78125
936,46.0,33.375,18.375,13.8125
937,91.75,19.3125,16.5,8.84375
938,45.375,27.125,20.8125,18.375
939,88.25,19.125,84.0,31.4375
940,26.8125,11.4375,27.375,23.9375
941,60.875,35.0,26.375,22.0
942,72.5,20.125,25.125,4.03125
943,61.875,52.25,63.5,6.71875
944,43.125,14.78125,35.125,24.5
945,53.25,33.375,28.25,11.65625
946,63.5,21.875,16.875,16.25
947,55.75,38.625,12.90625,12.375
948,98.5,22.8125,30.3125,4.390625
949,87.0,38.375,40.375,13.625
950,87.0,15.96875,20.375,7.125
951,39.75,39.625,38.0,22.0
952,34.875,34.5,23.5,9.78125
953,56.0,35.625,34.75,14.625
954,62.25,11.78125,20.4375,6.421875
955,74.0,64.25,19.75,11.65625
956,52.625,29.6875,32.125,6.0
957,104.0,10.09375,70.75,9.375
958,76.0,15.46875,37.875,5.75
959,30.1875,29.375,50.25,14.34375
960,49.375,31.125,47.25,4.09375
961,87.0,17.0,17.6875,9.0625
962,92.25,60.875,50.625,45.0
963,35.125,9.09375,17.0,16.125
964,79.75,17.5,16.5625,8.875
965,68.5,29.25,21.5625,11.4375
966,36.125,25.0625,23.375,17.0
967,39.0,31.9375,32.875,22.25
968,68.25,24.8125,21.1875,13.8125
969,46.875,33.375,26.5625,6.328125
970,80.0,78.75,58.0,46.75
971,33.875,18.875,28.125,18.25
972,50.5,24.25,16.1875,11.6875
973,45.0,37.125,27.875,18.8125
974,50.0,32.5,15.8125,9.75
975,85.0,6.75,9.8125,2.734375
976,37.5,36.0,19.875,5.671875
977,64.25,58.75,18.875,16.625
978,40.25,37.5,20.625,7.375
979,31.0,9.90625,28.25,23.75
980,51.625,48.875,14.65625,11.625
981,62.375,27.125,21.75,7.5625
982,59.25,26.25,20.4375,13.96875
983,45.75,26.5,42.25,5.59375
984,64.5,19.75,45.875,15.78125
985,29.125,20.1875,37.75,18.375
986,68.0,22.9375,19.6875,15.75
987,56.625,24.4375,16.8125,13.9375
988,53.125,38.625,29.8125,5.296875
989,51.75,26.6875,41.75,22.0
990,60.5,15.15625,54.625,33.125
991,35.5,24.5,67.5,11.90625
992,68.25,17.9375,32.375,14.1875
993,67.75,13.65625,23.1875,18.75
994,67.0,20.6875,47.625,5.171875
995,25.6875,23.3125,34.375,9.6875
996,22.375,17.3125,39.125,7.40625
997,37.125,36.25,27.6875,11.03125
998,53.5,14.96875,26.1875,11.5625
999,39.75,20.4375,31.75,6.71875
1000,45.125,12.28125,39.75,12.8125
1001,41.75,41.5,29.6875,7.3125
1002,42.75,37.25,38.875,14.25
1003,23.3125,23.125,43.25,12.71875
1004,76.25,20.125,29.125,16.125
1005,69.75,20.5,28.0,12.125
1006,79.75,20.125,37.625,5.859375
1007,46.375,35.375,43.625,30.9375
1008,89.25,34.0,11.53125,8.0
1009,49.125,31.375,44.375,4.890625
1010,74.75,18.5,51.875,8.21875
1011,41.125,31.8125,17.9375,8.5
1012,76.0,45.375,27.3125,9.59375
1013,40.75,28.1875,15.84375,6.15625
1014,27.0625,9.65625,28.75,6.015625
1015,22.9375,16.875,21.5,16.875
1016,29.0625,7.921875,38.0,12.28125
1017,48.625,18.875,40.875,12.03125
1018,56.5,22.0625,10.1875,9.5
1019,154.5,58.625,60.375,3.9609375
1020,77.5,51.625,25.6875,23.1875
1021,67.75,25.375,39.625,7.671875
1022,65.25,19.9375,18.4375,15.53125
1023,65.5,43.25,12.625,7.75
1024,26.0,21.6875,41.375,8.6875
1025,42.125,19.125,7.3125,4.84375
1026,33.875,16.25,32.5,10.625
1027,33.25,12.59375,12.0625,10.59375
1028,59.375,14.8125,24.9375,12.6875
1029,26.625,22.5,15.78125,14.0625
1030,43.625,17.8125,23.25,17.125
1031,69.5,8.21875,42.0,26.0
1032,56.375,24.875,23.4375,17.75
1033,47.75,29.75,14.1875,13.75
1034,65.0,45.0,10.125,8.71875
1035,133.0,47.25,41.625,9.84375
1036,45.25,29.1875,22.4375,20.9375
1037,50.375,12.4375,23.875,16.375
1038,29.3125,21.625,43.0,21.4375
1039,76.5,24.25,28.3125,13.34375
1040,71.75,26.4375,66.5,4.28125
1041,43.25,34.75,22.0,11.96875
1042,63.375,23.3125,21.0625,8.84375
1043,46.875,27.1875,28.375,16.8125
1044,93.75,15.96875,51.625,5.75
1045,45.625,7.953125,21.5625,17.0
1046,76.0,55.875,68.5,18.5625
1047,57.125,27.125,9.8125,8.5
1048,35.25,33.375,13.28125,4.015625
1049,47.75,34.25,21.1875,6.34375
1050,49.0,35.625,13.15625,10.1875
1051,35.25,27.3125,31.6875,25.375
1052,45.75,25.5625,30.625,28.5
1053,36.0,14.71875,13.9375,6.3125
1054,52.375,23.4375,17.9375,16.6875
1055,50.0,47.25,58.625,21.75
1056,70.0,31.9375,22.25,14.625
1057,60.625,25.0,17.875,16.4375
1058,57.5,27.3125,26.0625,19.75
1059,49.875,17.0625,15.65625,13.625
1060,57.25,23.0625,22.0625,15.25
1061,43.375,34.125,42.875,11.25
1062,74.25,18.125,29.6875,10.8125
1063,75.25,19.4375,14.21875,11.21875
1064,49.75,25.3125,38.125,0.3115234375
1065,44.0,32.875,43.625,8.40625
1066,34.0,5.5,29.6875,15.84375
1067,61.75,39.125,16.9375,11.71875
1068,46.625,46.0,9.21875,6.671875
1069,28.3125,17.125,41.625,24.375
1070,33.75,23.5,26.875,12.21875
1071,45.125,31.0625,15.15625,5.25
1072,47.375,34.625,27.9375,13.84375
1073,39.875,36.625,36.375,6.921875
1074,92.5,16.125,58.875,3.140625
1075,61.0,31.0,20.4375,15.96875
1076,48.5,13.375,63.75,17.8125
1077,44.75,17.6875,41.75,23.5
1078,62.875,28.125,17.0,11.03125
1079,42.625,10.65625,22.9375,19.3125
1080,38.0,15.71875,60.75,32.375
1081,45.5,38.125,29.0625,18.3125
1082,80.75,19.125,26.75,23.75
1083,62.625,11.34375,33.875,27.875
1084,93.0,23.125,33.75,5.171875
1085,19.3125,13.03125,31.875,4.203125
1086,74.0,24.75,32.375,3.75
1087,74.75,32.375,16.8125,3.578125
1088,45.5,44.125,18.125,12.59375
1089,74.0,23.125,27.6875,15.25
1090,41.75,41.25,14.15625,13.6875
1091,57.625,28.5,31.125,16.0625
1092,28.25,27.1875,58.875,10.21875
1093,73.5,15.5625,20.9375,2.78125
1094,59.25,28.6875,21.875,7.1875
1095,57.625,10.875,34.375,13.65625
1096,62.25,20.6875,42.375,10.34375
1097,67.25,37.0,58.125,10.125
1098,52.25,22.25,30.625,5.953125
1099,68.5,42.125,25.875,13.125
1100,88.25,30.3125,15.1875,5.4375
1101,53.75,19.6875,41.5,9.625
1102,82.25,11.4375,6.71875,4.375
1103,33.375,13.6875,47.0,8.15625
1104,111.0,36.75,24.625,6.734375
1105,62.875,27.875,24.375,12.40625
1106,57.875,26.0625,28.0625,12.78125
1107,59.75,26.375,31.5625,4.34375
1108,48.375,28.0625,37.625,13.71875
1109,46.25,30.5625,35.125,9.4375
1110,42.875,34.125,17.25,7.8125
1111,89.75,12.96875,10.3125,6.828125
1112,84.0,25.0,80.0,2.765625
1113,50.75,38.25,28.375,17.0625
1114,34.5,8.84375,18.875,13.78125
1115,96.75,32.25,57.25,4.9375
1116,38.0,21.125,30.0,3.7578125
1117,81.75,18.0,15.96875,4.8125
1118,51.375,30.0625,33.375,6.78125
1119,47.875,33.5,29.0625,28.5625
1120,70.5,22.0625,47.25,7.4375
1121,82.0,24.9375,22.9375,6.15625
1122,56.25,23.5625,69.75,4.890625
1123,25.1875,19.5,24.625,19.5625
1124,51.25,33.75,23.6875,20.125
1125,37.625,37.625,49.75,4.796875
1126,50.25,27.0,24.9375,11.21875
1127,74.5,6.125,57.625,5.5
1128,41.0,26.5625,27.1875,1.36328125
1129,61.0,25.9375,17.4375,8.09375
1130,51.25,40.875,25.25,19.0625
1131,72.5,8.53125,43.0,30.125
1132,66.0,25.0625,47.75,7.84375
1133,103.75,12.65625,11.28125,10.09375
1134,39.375,35.0,40.5,16.9375
1135,55.75,37.25,22.375,19.0
1136,63.625,50.875,43.75,20.8125
1137,43.5,31.9375,33.75,11.71875
1138,28.0625,11.0625,49.125,13.96875
1139,45.75,36.5,31.375,9.5
1140,52.375,49.5,12.78125,12.21875
1141,40.125,21.625,15.375,13.375
1142,99.0,17.8125,22.0625,21.5
1143,36.75,29.6875,30.1875,25.125
1144,39.125,32.5,31.9375,21.375
1145,66.5,8.65625,28.3125,12.34375
1146,91.5,17.9375,26.0625,7.4375
1147,66.75,45.125,26.1875,23.3125
1148,84.75,40.375,17.25,11.5625
1149,73.25,25.8125,23.1875,1.5859375
1150,63.0,31.625,56.125,7.515625
1151,15.28125,13.21875,32.875,22.5
1152,62.875,17.625,34.5,10.9375
1153,32.375,22.6875,18.6875,14.21875
1154,104.0,4.75,16.4375,11.53125
1155,79.5,20.4375,24.875,9.09375
1156,48.25,25.5625,21.5625,19.9375
1157,19.75,7.90625,24.5,20.0
1158,47.25,31.8125,22.9375,14.15625
1159,94.75,80.5,26.0,13.53125
1160,47.0,35.75,33.5,13.0
1161,83.25,18.3125,25.375,14.03125
1162,35.75,27.9375,19.875,13.21875
1163,46.0,12.28125,20.9375,5.890625
1164,42.375,36.375,23.375,16.3125
1165,125.0,30.0625,35.0,10.53125
1166,74.25,20.5625,29.3125,13.15625
1167,45.875,27.25,31.3125,15.28125
1168,78.0,16.3125,10.46875,4.875
1169,73.75,23.75,2.4609375,2.3671875
1170,44.125,24.1875,29.1875,10.8125
1171,42.25,19.1875,15.84375,15.53125
1172,139.0,8.71875,39.625,8.4375
1173,28.0,19.4375,14.1875,8.59375
1174,40.25,30.125,47.625,5.328125
1175,61.125,19.9375,12.375,8.46875
1176,39.25,37.875,17.875,6.375
1177,86.5,20.8125,55.375,26.1875
1178,33.75,14.34375,34.875,1.1484375
1179,58.125,14.65625,34.75,17.6875
1180,74.25,45.875,13.5,12.125
1181,117.25,53.875,91.5,35.375
1182,98.25,54.0,30.1875,28.3125
1183,55.5,41.875,29.75,5.453125
1184,58.75,33.375,31.5625,21.6875
1185,33.0,13.84375,23.0,17.9375
1186,70.0,13.34375,32.125,14.90625
1187,55.0,23.5,49.125,18.0625
1188,40.125,22.5,27.625,25.0
1189,29.875,17.3125,29.8125,6.921875
1190,115.75,9.125,68.0,31.625
1191,52.0,48.125,27.8125,10.6875
1192,47.25,28.0625,25.25,5.59375
1193,78.5,19.3125,6.65625,4.6875
1194,50.625,46.375,17.3125,11.40625
1195,83.5,43.125,28.625,21.25
1196,75.25,21.9375,18.625,16.5625
1197,106.25,38.25,24.3125,19.5625
1198,67.25,23.25,15.4375,12.5
1199,102.25,36.75,27.6875,12.40625
1200,52.0,48.625,13.625,9.5
1201,60.875,28.9375,18.375,6.359375
1202,49.5,27.5,32.25,21.8125
1203,38.75,17.125,43.125,24.5625
1204,48.25,13.5625,36.375,29.0625
1205,46.625,38.5,32.625,17.3125
1206,90.25,41.125,61.25,7.625
1207,49.125,16.75,25.9375,22.0
1208,54.875,43.875,27.75,7.3125
1209,53.125,36.875,14.28125,11.34375
1210,62.75,21.6875,17.125,5.03125
1211,47.375,31.3125,23.75,16.25
1212,15.03125,7.859375,35.625,20.6875
1213,38.375,32.75,16.75,13.5
1214,61.875,19.25,17.0,9.65625
1215,74.75,24.6875,23.6875,9.71875
1216,72.0,21.9375,25.0625,12.875
1217,27.75,14.78125,26.875,8.1875
1218,47.375,23.0625,28.875,23.75
1219,103.0,12.875,16.5625,14.3125
1220,90.25,13.84375,13.03125,6.5625
1221,195.5,34.125,96.75,45.75
1222,36.125,31.875,25.125,24.0625
1223,57.375,35.5,15.40625,9.5625
1224,61.875,46.75,17.0625,9.875
1225,76.5,18.75,29.0,27.0
1226,49.375,39.125,13.375,6.125
1227,47.0,36.75,21.125,12.53125
1228,51.875,30.9375,35.625,10.6875
1229,51.0,35.375,24.1875,10.375
1230,64.0,15.53125,53.0,16.8125
1231,56.375,22.75,34.125,26.0
1232,81.25,54.125,19.6875,1.5859375
1233,91.0,72.75,13.9375,11.78125
1234,59.625,19.5625,17.3125,6.53125
1235,64.25,33.625,42.5,19.5625
1236,69.25,28.8125,28.125,6.6875
1237,44.875,35.125,30.6875,5.75
1238,45.625,28.0625,50.625,5.59375
1239,70.0,23.4375,22.8125,11.90625
1240,43.875,42.875,19.3125,14.375
1241,79.75,34.875,15.84375,9.71875
1242,45.875,8.28125,35.125,7.171875
1243,39.75,38.25,38.25,6.84375
1244,64.75,7.5,55.75,15.9375
1245,60.5,50.125,31.5,8.34375
1246,30.6875,20.5,29.1875,2.5
1247,60.875,15.4375,26.6875,24.9375
1248,55.375,32.5,18.0625,14.75
1249,72.0,15.15625,43.375,27.8125
1250,68.0,27.5,17.0625,15.78125
1251,68.75,23.1875,33.875,12.1875
1252,39.625,11.59375,38.625,9.3125
1253,77.75,35.625,66.25,10.4375
1254,103.0,24.75,29.9375,11.84375
1255,96.0,64.25,44.625,5.8125
1256,51.625,40.375,16.75,13.03125
1257,27.625,15.125,26.375,15.40625
1258,78.25,40.0,23.375,12.5
1259,199.5,41.5,73.25,23.1875
1260,47.375,26.6875,17.9375,17.875
1261,60.625,5.84375,40.375,8.625
1262,43.75,13.46875,30.0625,29.4375
1263,43.375,40.625,32.125,5.921875
1264,103.0,2.703125,20.4375,12.0625
1265,46.125,36.75,12.6875,5.046875
1266,50.25,16.1875,33.75,8.65625
1267,59.25,34.375,16.6875,15.78125
1268,30.4375,7.75,22.625,19.3125
1269,21.8125,15.96875,30.1875,17.9375
1270,56.25,24.0,15.8125,15.4375
1271,45.5,37.125,37.625,13.125
1272,61.25,24.6875,20.375,12.25
1273,74.25,9.4375,23.1875,9.875
1274,109.5,13.4375,14.9375,7.78125
1275,64.75,27.25,41.25,6.203125
1276,60.875,47.375,27.3125,10.15625
1277,64.25,27.5625,32.625,3.296875
1278,75.5,28.3125,12.375,11.53125
1279,209.5,153.5,36.75,29.3125
1280,52.75,23.0625,27.75,2.1328125
1281,84.0,24.875,21.375,12.59375
1282,78.25,15.4375,28.625,26.25
1283,55.25,12.75,36.125,17.0
1284,49.0,36.75,17.6875,8.125
1285,65.25,52.0,63.25,19.6875
1286,46.0,27.0625,13.8125,4.828125
1287,55.0,24.6875,30.5,13.375
1288,104.0,10.59375,29.75,24.4375
1289,43.0,26.6875,33.75,15.90625
1290,41.25,18.6875,19.6875,6.15625
1291,50.75,30.4375,53.75,6.3125
1292,98.25,19.0625,25.1875,16.1875
1293,84.0,14.84375,28.0625,15.375
1294,45.5,18.75,26.8125,4.140625
1295,49.25,49.25,24.25,7.75
1296,108.75,1.5546875,34.5,14.59375
1297,80.75,25.5625,17.9375,14.84375
1298,53.25,24.3125,25.25,21.5
1299,102.0,35.125,57.875,10.5625
1300,52.125,10.34375,41.25,1.13671875
1301,56.125,26.1875,17.375,15.0625
1302,87.75,18.5625,28.375,11.5625
1303,87.5,16.25,14.34375,6.8125
1304,29.25,17.75,27.6875,20.0625
1305,88.25,34.25,62.75,21.4375
1306,49.625,24.25,24.625,19.3125
1307,52.625,24.1875,20.1875,19.4375
1308,38.25,15.46875,17.0625,6.609375
1309,65.25,35.75,20.125,7.65625
1310,87.75,10.875,39.875,25.25
1311,81.0,12.03125,25.75,6.125
1312,206.5,139.5,8.65625,1.28515625
1313,14.71875,1.76953125,16.0,13.875
1314,71.5,27.3125,30.3125,12.4375
1315,70.0,40.625,20.375,14.5625
1316,58.25,49.375,14.625,12.0
1317,41.25,8.625,20.4375,15.375
1318,43.0,5.8125,13.4375,9.5625
1319,46.0,33.0,22.8125,18.1875
1320,47.375,14.65625,20.0,15.375
1321,56.375,32.375,16.4375,7.203125
1322,36.625,10.3125,49.5,16.3125
1323,16.8125,13.5625,36.0,8.125
1324,85.5,32.375,15.5625,15.15625
1325,55.5,37.25,12.21875,2.6640625
1326,83.0,13.84375,8.03125,4.09375
1327,88.0,9.125,49.125,12.53125
1328,52.5,39.125,28.75,8.1875
1329,60.75,28.5,40.75,6.90625
1330,49.5,18.5625,20.875,11.5625
1331,73.5,29.3125,25.25,11.96875
1332,45.125,40.875,24.4375,8.6875
1333,87.25,19.625,20.625,10.78125
1334,43.0,5.453125,37.5,19.375
1335,53.25,31.6875,25.5625,24.75
1336,46.25,44.125,19.8125,13.375
1337,44.5,27.8125,37.125,13.59375
1338,41.75,7.5,24.75,11.65625
1339,64.5,23.1875,17.875,6.859375
1340,151.5,21.5,43.375,9.90625
1341,67.5,23.3125,30.5,26.5625
1342,47.875,31.75,21.1875,17.25
1343,40.125,39.75,25.625,17.25
1344,43.5,38.625,11.0625,7.09375
1345,15.71875,11.375,54.625,16.875
1346,52.125,15.84375,23.0625,19.0
1347,49.0,20.0625,28.5,13.40625
1348,44.0,34.875,40.625,10.53125
1349,63.0,43.375,33.625,8.875
1350,46.875,37.75,52.25,8.6875
1351,44.25,28.9375,31.4375,20.0625
1352,73.5,17.8125,19.9375,11.90625
1353,53.625,23.625,23.5,9.03125
1354,23.875,19.1875,31.0,20.125
1355,31.75,28.5,23.75,16.5625
1356,65.0,38.875,10.9375,10.25
1357,47.125,42.25,29.5625,7.5625
1358,48.875,30.4375,35.5,17.0625
1359,41.125,18.75,43.0,14.15625
1360,53.875,38.75,18.0,11.78125
1361,69.5,21.5625,27.6875,7.921875
1362,82.75,25.5,22.25,11.25
1363,68.25,22.8125,22.6875,2.96875
1364,85.5,19.0,13.53125,6.921875
1365,46.75,25.75,25.6875,23.25
1366,86.75,31.0625,12.03125,9.4375
1367,60.875,31.3125,22.6875,17.3125
1368,74.75,18.5,21.8125,20.5625
1369,30.8125,17.4375,23.5625,18.25
1370,65.0,62.625,11.90625,6.609375
1371,65.25,36.0,19.25,6.328125
1372,64.0,46.0,22.5625,6.859375
1373,59.0,11.8125,20.6875,4.375
1374,52.25,21.3125,15.40625,11.75
1375,84.0,9.125,25.3125,5.625
1376,41.25,32.5,35.0,0.7265625
1377,40.625,16.3125,32.125,12.3125
1378,62.0,21.1875,49.5,6.484375
1379,36.125,25.375,31.8125,10.6875
1380,40.25,29.125,13.09375,12.0625
1381,92.5,64.75,73.5,18.625
1382,48.375,16.9375,19.1875,18.5
1383,33.0,31.9375,20.125,19.3125
1384,69.5,20.4375,28.4375,12.8125
1385,35.375,28.25,39.75,9.5
1386,48.125,13.03125,26.5,14.0
1387,63.375,14.3125,27.1875,19.0625
1388,98.25,44.625,28.75,14.6875
1389,72.25,10.1875,45.0,9.21875
1390,39.375,39.25,40.0,6.515625
1391,52.0,50.375,13.46875,12.71875
1392,69.0,28.875,21.625,9.5625
1393,41.75,37.125,24.625,19.8125
1394,62.875,23.75,31.0625,13.5
1395,56.625,30.8125,13.78125,5.9375
1396,45.125,36.625,34.0,5.59375
1397,46.375,24.75,12.75,10.1875
1398,63.75,30.9375,34.25,15.15625
1399,37.0,25.875,33.5,9.8125
1400,76.0,22.0625,35.5,13.625
1401,38.625,34.375,20.1875,10.9375
1402,111.5,43.875,35.5,9.71875
1403,66.5,23.75,8.59375,5.359375
1404,119.25,14.96875,41.875,41.75
1405,76.25,21.3125,26.5,18.1875
